[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.
INFO: You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO:lightning.pytorch.utilities.rank_zero:You are using a CUDA device ('NVIDIA GeForce RTX 3090') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
INFO: Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO:lightning.fabric.utilities.distributed:Initializing distributed: GLOBAL_RANK: 0, MEMBER: 1/1
INFO: ----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:lightning.pytorch.utilities.rank_zero:----------------------------------------------------------------------------------------------------
distributed_backend=nccl
All distributed processes registered. Starting with 1 processes
----------------------------------------------------------------------------------------------------
INFO:timm.models._builder:Loading pretrained weights from Hugging Face hub (timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k)
INFO:timm.models._hub:[timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k] Safe alternative available for 'pytorch_model.bin' (as 'model.safetensors'). Loading weights using safetensors.
INFO:RS_utils:{'input_size': (3, 256, 256), 'interpolation': 'bicubic', 'mean': (0.48145466, 0.4578275, 0.40821073), 'std': (0.26862954, 0.26130258, 0.27577711), 'crop_pct': 1.0, 'crop_mode': 'center'}
INFO:RS_utils:Compose(
    Resize(size=256, interpolation=bicubic, max_size=None, antialias=warn)
    CenterCrop(size=(256, 256))
    ToTensor()
    Normalize(mean=tensor([0.4815, 0.4578, 0.4082]), std=tensor([0.2686, 0.2613, 0.2758]))
INFO:RS_utils:{'epoch': 81, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 1.5362, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 1.6556, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.7228, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 1.957, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.8674, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 2.0948, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 2.139, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 1.9928, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 1.9547, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 2.0838, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.7856, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 1.7288, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.8992, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 1.9238, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.8398, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.9063, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 2.229, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.7086, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 1.8365, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.7375, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 2.0943, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.0733, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 1.9034, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.8792, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 2.0782, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.7383, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 2.0632, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 1.7445, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.9648, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 2.052, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 1.6382, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.6373, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 1.8127, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.869, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 2.0122, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 2.0848, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 1.9788, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.8533, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.7773, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 1.5775, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 1.8486, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 1.5854, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 1.9752, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 2.2253, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 1.8659, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.7773, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.919, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 2.1198, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 2.059, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 2.1617, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.4907, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 2.0626, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 1.9309, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 1.9364, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 2.0361, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 2.0059, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 1.6045, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 1.816, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 1.929, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.8219, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 1.8177, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 2.0223, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.7773, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 2.0898, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.9452, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.9191, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.7321, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 81, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 90.3225806451613}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]90.3%[/red]
INFO:RS_utils:{'epoch': 82, 'iteration': 0, 'progress': 0.0, 'loss': 1.8434, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 2.082, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 2.0846, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 2.1838, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.884, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 1.9019, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.8894, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 1.7694, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 2.1042, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 2.1074, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 2.0805, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 1.9326, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 1.8784, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 1.8774, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.9152, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 1.8614, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.7713, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.9653, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.6687, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.8336, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 1.9412, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.72, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 1.8062, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.0435, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 2.0664, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.8008, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 1.9005, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.9457, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 2.0533, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 1.8458, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.8053, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 31, 'progress': 0.4492753623188406, 'loss': 1.4461, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 32, 'progress': 0.463768115942029, 'loss': 1.8751, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 33, 'progress': 0.4782608695652174, 'loss': 1.958, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 34, 'progress': 0.4927536231884058, 'loss': 1.9696, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 35, 'progress': 0.5072463768115942, 'loss': 1.7991, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 36, 'progress': 0.5217391304347826, 'loss': 1.6214, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 37, 'progress': 0.5362318840579711, 'loss': 1.63, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 38, 'progress': 0.5507246376811594, 'loss': 2.0659, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 39, 'progress': 0.5652173913043478, 'loss': 1.5633, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 40, 'progress': 0.5797101449275363, 'loss': 1.883, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 41, 'progress': 0.5942028985507246, 'loss': 1.9001, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 42, 'progress': 0.6086956521739131, 'loss': 1.6574, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 43, 'progress': 0.6231884057971014, 'loss': 1.8986, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 44, 'progress': 0.6376811594202898, 'loss': 1.976, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 45, 'progress': 0.6521739130434783, 'loss': 1.8152, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 46, 'progress': 0.6666666666666666, 'loss': 2.0214, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 47, 'progress': 0.6811594202898551, 'loss': 1.9926, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 48, 'progress': 0.6956521739130435, 'loss': 1.8735, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 49, 'progress': 0.7101449275362319, 'loss': 2.112, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 50, 'progress': 0.7246376811594203, 'loss': 1.7457, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 51, 'progress': 0.7391304347826086, 'loss': 1.98, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 52, 'progress': 0.7536231884057971, 'loss': 1.8647, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 53, 'progress': 0.7681159420289855, 'loss': 2.0546, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 54, 'progress': 0.782608695652174, 'loss': 2.1906, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 55, 'progress': 0.7971014492753623, 'loss': 1.7521, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 56, 'progress': 0.8115942028985508, 'loss': 1.6695, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 57, 'progress': 0.8260869565217391, 'loss': 1.5367, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 58, 'progress': 0.8405797101449275, 'loss': 1.9615, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 59, 'progress': 0.855072463768116, 'loss': 1.534, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 60, 'progress': 0.8695652173913043, 'loss': 2.0558, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 61, 'progress': 0.8840579710144928, 'loss': 1.8212, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 62, 'progress': 0.8985507246376812, 'loss': 1.9339, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 63, 'progress': 0.9130434782608695, 'loss': 2.0416, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 64, 'progress': 0.927536231884058, 'loss': 1.8544, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 65, 'progress': 0.9420289855072463, 'loss': 2.1521, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 66, 'progress': 0.9565217391304348, 'loss': 1.9946, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 67, 'progress': 0.9710144927536232, 'loss': 1.8316, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'iteration': 68, 'progress': 0.9855072463768116, 'loss': 1.9806, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 82, 'batch_size': 4, 'lr': 0.00025, 'best_top1_acc': 41.935483870967744, 'best_top5_acc': 90.3225806451613}
 Best Top-1 Accuracy: [red]41.9%[/red]	Best Top-5 Accuracy: [red]90.3%[/red]
INFO:RS_utils:{'epoch': 83, 'iteration': 0, 'progress': 0.0, 'loss': 1.7862, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 1, 'progress': 0.014492753623188406, 'loss': 1.7778, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 2, 'progress': 0.028985507246376812, 'loss': 1.7165, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 3, 'progress': 0.043478260869565216, 'loss': 1.9108, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 4, 'progress': 0.057971014492753624, 'loss': 1.8915, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 5, 'progress': 0.07246376811594203, 'loss': 2.0294, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 6, 'progress': 0.08695652173913043, 'loss': 1.9526, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 7, 'progress': 0.10144927536231885, 'loss': 1.9573, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 8, 'progress': 0.11594202898550725, 'loss': 1.7217, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 9, 'progress': 0.13043478260869565, 'loss': 2.0562, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 10, 'progress': 0.14492753623188406, 'loss': 1.805, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 11, 'progress': 0.15942028985507245, 'loss': 1.6829, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 12, 'progress': 0.17391304347826086, 'loss': 2.0181, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 13, 'progress': 0.18840579710144928, 'loss': 1.6042, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 14, 'progress': 0.2028985507246377, 'loss': 1.8846, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 15, 'progress': 0.21739130434782608, 'loss': 2.2768, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 16, 'progress': 0.2318840579710145, 'loss': 1.7301, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 17, 'progress': 0.2463768115942029, 'loss': 1.9838, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 18, 'progress': 0.2608695652173913, 'loss': 1.9379, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 19, 'progress': 0.2753623188405797, 'loss': 1.9645, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 20, 'progress': 0.2898550724637681, 'loss': 1.9289, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 21, 'progress': 0.30434782608695654, 'loss': 1.9216, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 22, 'progress': 0.3188405797101449, 'loss': 1.8871, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 23, 'progress': 0.3333333333333333, 'loss': 2.1822, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 24, 'progress': 0.34782608695652173, 'loss': 2.3543, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 25, 'progress': 0.36231884057971014, 'loss': 1.7508, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 26, 'progress': 0.37681159420289856, 'loss': 2.0192, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 27, 'progress': 0.391304347826087, 'loss': 1.8825, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 28, 'progress': 0.4057971014492754, 'loss': 1.795, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 29, 'progress': 0.42028985507246375, 'loss': 2.1156, 'batch_size': 4, 'lr': 0.00025}
INFO:RS_utils:{'epoch': 83, 'iteration': 30, 'progress': 0.43478260869565216, 'loss': 1.7374, 'batch_size': 4, 'lr': 0.00025}
